keyword,title,description,pub_date,link,original_link
강아지아토피,메리츠화재 '견생묘생 20년' 캠페인…반려동물 의료복지 챙긴다,"견생(강아지의 일생)과 묘생(고양이의 일생)이 평균 20세 이상 이어지도록 바라는 마음을 담아 메인 슬로건을... 반려동물 30%는 아토피, 25%는 암에 걸리는 등 평균 수명이 길어지면서 사람과 유사한 다양한 질환을 경험하는...",2024-05-27 10:10:00+09:00,http://www.smedaily.co.kr/news/articleView.html?idxno=292062,http://www.smedaily.co.kr/news/articleView.html?idxno=292062
강아지아토피,"메리츠화재, 반려동물 의료복지 챙긴다..‘견생묘생 20년’ 캠페인","견생(강아지의 일생)과 묘생(고양이의 일생)이 평균 20세 이상 이어지도록 바라는 마음을 담아 메인... 반려동물 30%는 아토피, 25%는 암에 걸리는 등 평균 수명이 길어지면서 사람과 유사한 다양한 질환을 경험하는 것으로...",2024-05-27 10:06:00+09:00,https://n.news.naver.com/mnews/article/014/0005190561?sid=101,http://www.fnnews.com/news/202405271003483948
강아지아토피,"메리츠화재, '견생묘생 20년' 캠페인 진행","견생(강아지의 일생)과 묘생(고양이의 일생)이 평균 20세 이상 이어지도록 바라는 마음을 담아 메인 슬로건을... 반려동물 30%는 아토피, 25%는 암에 걸리는 등 평균 수명이 길어지면서 사람과 유사한 다양한 질환을...",2024-05-27 10:00:00+09:00,http://www.newsdream.kr/news/articleView.html?idxno=60197,http://www.newsdream.kr/news/articleView.html?idxno=60197
강아지아토피,"메리츠화재, ‘견생묘생 20년’ 캠페인…반려동물 의료복지 앞장","견생(강아지의 일생)과 묘생(고양이의 일생)이 평균 20세 이상 이어지도록 바라는 마음을 담아 메인 슬로건을... 반려동물 30%는 아토피, 25%는 암에 걸리는 등 평균 수명이 길어지면서 사람과 유사한 다양한 질환을...",2024-05-27 09:57:00+09:00,https://n.news.naver.com/mnews/article/016/0002313818?sid=101,https://news.heraldcorp.com/view.php?ud=20240527050166
강아지아토피,"메리츠화재, 반려동물 실손보험 일상화 위한 '견생묘생 20년' 캠페인 진...","견생(강아지의 일생)과 묘생(고양이의 일생)이 평균 20세 이상 이어지도록 바라는 마음을 담아 메인 슬로건을... 아토피와 심장병, 관절염 등 만성 질환의 경우 평생 관리가 필요하기 때문에 치료비 부담은 더 커진다. 이에...",2024-05-27 09:56:00+09:00,http://www.asiaa.co.kr/news/articleView.html?idxno=172584,http://www.asiaa.co.kr/news/articleView.html?idxno=172584
강아지아토피,"'견생묘생 20년'… 메리츠화재, 댕냥이 의료복지 캠페인 벌인다","견생(강아지의 일생)과 묘생(고양이의 일생)이 평균 20세 이상 이어지도록 바라는 마음을 담아 메인 슬로건을... 반려동물 30%는 아토피, 25%는 암에 걸리는 등 평균 수명이 길어지면서 사람과 유사한 다양한 질환을...",2024-05-27 09:51:00+09:00,https://n.news.naver.com/mnews/article/417/0001004675?sid=101,https://www.moneys.co.kr/article/2024052709492759239
강아지아토피,"시장점유율 '부동의 1위 '메리츠화재, 반려동물 의료복지 챙긴다…'견생...","견생(강아지의 일생)과 묘생(고양이의 일생)이 평균 20세 이상 이어지도록 바라는 마음을 담아 메인 슬로건을... 반려동물 30%는 아토피, 25%는 암에 걸리는 등 평균 수명이 길어지면서 사람과 유사한 다양한 질환을...",2024-05-27 09:48:00+09:00,http://www.issuenbiz.com/news/articleView.html?idxno=44140,http://www.issuenbiz.com/news/articleView.html?idxno=44140
강아지아토피,"메리츠화재, '견생묘생 20년' 캠페인 진행","견생(강아지의 일생)과 묘생(고양이의 일생)이 평균 20세 이상 이어지도록 바라는 마음을 담아 메인 슬로건을... 아토피와 심장병, 관절염 등 만성 질환의 경우 평생 관리가 필요하기 때문에 치료비 부담은 더 커진다....",2024-05-27 09:44:00+09:00,http://www.economytalk.kr/news/articleView.html?idxno=256392,http://www.economytalk.kr/news/articleView.html?idxno=256392
강아지아토피,"'펫보험 1위' 메리츠화재, '견생묘생 20년' 캠페인 진행","견생(강아지의 일생)과 묘생(고양이의 일생)이 평균 20세 이상 이어지도록 바라는 마음을 담아 메인 슬로건을... 반려동물 30%는 아토피, 25%는 암에 걸리는 등 평균 수명이 길어지면서 사람과 유사한 다양한 질환을...",2024-05-27 09:42:00+09:00,https://www.insightkorea.co.kr/news/articleView.html?idxno=200565,https://www.insightkorea.co.kr/news/articleView.html?idxno=200565
강아지아토피,모기 외에도 '이것' 주의!… 여름철 주의할 벌레는?,또한 아토피가 있거나 알레르기성 피부인 사람은 벌에 쏘이면 사망까지 이를 수 있는 '아나필락시스 쇼크'가... ▶벼룩=고양이나 강아지처럼 동물을 만진 후 몸에 빨간 자국이 여러 개 생겼다면 벼룩에게 물렸을 수 있다....,2024-05-23 19:31:00+09:00,https://n.news.naver.com/mnews/article/346/0000075110?sid=103,https://health.chosun.com/site/data/html_dir/2024/05/23/2024052301978.html
강아지아토피,통제되지 않는 긁기·핥기로 심해지는 강아지 아토피 관리법,본디 바깥 생활을 하던 강아지들이 실내 생활을 시작한 후부터 강아지 아토피와 같은 피부 관련 질환이 꾸준히 증가하고 있다. 해당 질환은 가볍게 발을 핥는 증상부터 심하게는 전신에 세균성 피부염으로 확산되며...,2024-05-17 14:46:00+09:00,https://mdtoday.co.kr/news/view/1065590690781735,https://mdtoday.co.kr/news/view/1065590690781735
강아지아토피,반려동물 피부·퇴행성 질환 등에 적용하는 줄기세포 엑소좀이란?,"불과 얼마 전까지만 해도 강아지·고양이의 줄기세포 치료에 대해 새로운 난치성 치료법이라고 소개가... 특히 피부질환인 턱드름, 아토피성 피부염 등에서 좋은 효과를 발휘한다. ▲ 주정욱 원장 (사진=애니컴메디컬센터...",2024-05-16 16:04:00+09:00,https://mdtoday.co.kr/news/view/1065595293597934,https://mdtoday.co.kr/news/view/1065595293597934
강아지아토피,[반려동물 건강톡톡]강아지가 귀를 계속 긁는다면…외이도염 의심,"강아지가 귀를 긁는 모습은 어디서나 흔하게 볼 수 있다. 조금 가려워서 긁는 모습은 문제 상황은 아니지만... 대표적으로 식이 알러지, 아토피 등이다. 특정 음식을 먹고 갑자기 귀를 많이 긁기 시작한다면 의심해볼 수...",2024-05-11 10:23:00+09:00,https://n.news.naver.com/mnews/article/088/0000877320?sid=103,https://www.imaeil.com/page/view/2024050710273542622
강아지아토피,[세계 천식의 날] 코로나19 가니 천식환자 쑥↑…오해와 진실 8,"최근 연구에 따르면 반려동물을 키우는 4명 중 1명이 천식증상을 보이며 강아지보다 고양이로 인해 발생하는 비중이 높았다. 특히 소아천식은 집먼지지진드기, 꽃가루 외에 반려동물로 인한 아토피성 천식이 발생하기도...",2024-05-06 07:26:00+09:00,http://www.k-health.com/news/articleView.html?idxno=71834,http://www.k-health.com/news/articleView.html?idxno=71834
강아지아토피,[반려동물 건강이야기] 우리집 강아지·고양이 귀는 만두귀?,"장원정 안산 조이고양이병원 X 조이강아지병원 내과원장 ""우리집 강아지 귀가 만두처럼 부풀어 올랐어요!... 특히 반려동물이 머리를 털지 않게 하도록 외이염을 관리하고 외이염을 일으킨 아토피나 알레르기, 감염 등을...",2024-04-29 16:06:00+09:00,http://www.k-health.com/news/articleView.html?idxno=71695,http://www.k-health.com/news/articleView.html?idxno=71695
강아지아토피,여름이 오기 전 미리 알려 주는 반려동물 외이도염 예방법[김정희 수의...,"사람의 외이도는 일(一)자로 생긴 반면, 강아지, 고양이의 외이도 모양은 L자로 꺾여 있다. 이런 반려동물의 귀... 이 외에도 외부기생충, 아토피, 알레르기, 갑상선기능저하증 등이 있다. 외이염을 제때 치료하지 못하면...",2024-04-26 14:32:00+09:00,https://www.healthinnews.co.kr/news/articleView.html?idxno=46432,https://www.healthinnews.co.kr/news/articleView.html?idxno=46432
강아지아토피,"[의학 정보] 반려동물도 나타나는 아토피 피부염, 레이저로 치료받고 관...","강아지, 고양이의 피부는 사람보다 피부벽이 얇고 약하기 때문에 피부 질환이 발병하기 쉬운데 요즘처럼... 특히 가장 많이 나타내는 피부 질환은 아토피성 피부염이다. 아토피는 특정 물질에 대해 면역 반응을 지나치게...",2024-04-23 10:56:00+09:00,https://www.job-post.co.kr/news/articleView.html?idxno=102684,https://www.job-post.co.kr/news/articleView.html?idxno=102684
강아지아토피,"KCC글라스, 표면 긁힘에 강하고 고탄력 쿠션층…반려동물에 적합한 바닥...","고양이, 강아지 등 반려동물을 사람처럼 대하고 가족의 일원으로 받아들이는 ‘펫팸족(펫+패밀리)’이... 이와 함께 환경 표지 인증, HB마크(친환경건축자재마크), 대한아토피협회 추천제품 마크 등 각종 친환경...",2024-04-22 16:05:00+09:00,https://n.news.naver.com/mnews/article/015/0004975637?sid=101,https://www.hankyung.com/article/2024042267841
강아지아토피,[반려동물 건강이야기] 자꾸 긁고 털 빠지는 고양이…주범은 아토피?,진료를 보다 보면 강아지만큼 흔하지는 않지만 아토피성피부염(아토피)으로 진단될 때가 종종 있다. 이번 칼럼에서는 다소 생소한 고양이 아토피에 대해 알아보자. 아토피란 알레르겐(알레르기성질환을 일으키는 항원)에...,2024-04-17 17:16:00+09:00,http://www.k-health.com/news/articleView.html?idxno=71440,http://www.k-health.com/news/articleView.html?idxno=71440
강아지아토피,꽃구경 나섰다가 … 툭하면 에취! 봄이 괴로워,"대표적인 알레르기 질환은 비염, 천식, 결막염, 아토피 피부염 등이다. 알레르기 반응을 유발하는 항원은... 반려동물 1000만 시대를 맞아 강아지나 고양이가 꽃보다 강력한 항원을 가지고 있어 주의가 필요하다. 특히...",2024-04-16 16:20:00+09:00,https://n.news.naver.com/mnews/article/009/0005289076?sid=103,https://www.mk.co.kr/article/10991811
강아지아토피,댕냥이 간 건강 챙기세요…'우루사펫' 하반기 출시,"대웅펫은 지난 2022년 대웅제약 스테디셀러 '임팩타민'을 반려동물용 영양제로 개발한 임팩타민펫 강아지... 대웅펫은 이외에 반려동물용 아토피 치료제, 당뇨병 치료제 등 신약 파이프라인으로 동물용 의약품을 지속...",2024-04-12 06:02:00+09:00,https://n.news.naver.com/mnews/article/030/0003197258?sid=102,https://www.etnews.com/20240411000255
강아지아토피,"[칼럼] 아토피 등 강아지 피부염, 적절한 치료 방법은?","강아지 아토피는 비감염성 피부질환으로 알레르기성 피부염의 일종이다. 주로 1~3살 연령의 어린나이에 발병하기 시작하며, 세균,진균,외부기생충 등의 감염증에 의한 피부염에 대한 배제가 다 되었는데도, 지속적으로...",2024-04-11 14:48:00+09:00,http://www.jeonmin.co.kr/news/articleView.html?idxno=395515,http://www.jeonmin.co.kr/news/articleView.html?idxno=395515
강아지아토피,"[마이펫페어] 포쿠코, 강아지오메가3 등 영양제 10종과 건강간식 2종 소...","외에도 비린내 탈취 기술인 클린텍스가 적용된 '강아지오메가3', 아토피 피부염 예방을 위한 43개국 특허 소재가 함유된 '강아지피부영양제 S 솔루션'이 있다. 이번 마이펫페어에서는 최저가 혜택과 꽝없는 룰렛이벤트...",2024-04-03 10:53:00+09:00,https://n.news.naver.com/mnews/article/030/0003194765?sid=103,https://www.etnews.com/20240403000084
강아지아토피,"'펫휴머니제이션' 시대…대웅펫, 반려동물과 건강한 동행 제시","베아제펫은 강아지·고양이의 소화 건강에 탁월한 효능을 나타내며, 제품에 함유된 소화 효소제와... 이외에도 대웅펫은 인체 신약 파이프라인으로 동물용 의약품을 개발하는 역량을 활용해 당뇨병 치료제, 아토피 치료제...",2024-03-19 16:18:00+09:00,https://www.cstimes.com/news/articleView.html?idxno=584006,https://www.cstimes.com/news/articleView.html?idxno=584006
강아지아토피,[반려동물 건강이야기] 강아지 귀가 풍선처럼 부풀었다? '이개혈종' 의심...,황인선 24시 분당 리더스 동물의료원(동물병원) 외과 과장 가끔 귀가 부풀어오른 강아지가 동물병원을... 전신 가려움증을 유발하는 아토피나 알레르기도 고려해야 한다. 이개혈종 자체를 치료하는 방법은 두 가지다....,2024-03-13 07:58:00+09:00,http://www.k-health.com/news/articleView.html?idxno=70674,http://www.k-health.com/news/articleView.html?idxno=70674
강아지아토피,어싱 열풍,"일상의 감기부터 다이어트, 암, 심혈관, 뇌질환, 고혈압, 아토피, 치매, 코로나19 등등 맨발 걷기로 병을 고친... 땅 밑에는 땅강아지, 곤충, 애벌레, 개미 등이 있고 다양한 종류의 씨앗들이 있다. 언젠가는 굳은 땅이나 돌...",2024-03-01 18:02:00+09:00,http://www.koreatimes.com/article/1504279,http://www.koreatimes.com/article/1504279
강아지아토피,'멍멍이 장건강-야옹이 비타민'…제약사 펫 헬스케어 영양제 넘어 신약...,"당뇨병치료제(DWP16001) 임상 3상, 아토피 치료제 임상 3상, 위염치료제 및 줄기세포 유래 엑소좀 치료제 임상... 강아지용 '멍판씨', 고양이용 '냥판씨' 상표권을 특허청에 등록했다. 유유제약 관계자는 “현재 상표권을...",2024-02-07 16:02:00+09:00,https://n.news.naver.com/mnews/article/030/0003179812?sid=102,https://www.etnews.com/20240207000253
강아지아토피,"반려동물산업 시장 15조 원 전망... 동물용의약품, 임상부터 안전관리까...","참고로 ㈜필리아바이오는 천연물 유래 후보물질을 이용해 아토피, 바이러스성 설사병 등의 질환을 대상으로... 영양제로 강아지와 고양이를 위한 헬스케어를 제공한다. 유한양행(대표 조욱제)은 지난해 의약품 개발 기업...",2024-02-05 10:56:00+09:00,http://www.biotimes.co.kr/news/articleView.html?idxno=13752,http://www.biotimes.co.kr/news/articleView.html?idxno=13752
강아지아토피,'펫 케어' 강화하는 제약사들…6兆 시장 정조준,"특허청에 강아지용 '멍판씨'와 고양이용 '냥판씨'에 대한 상표 등록을 마쳤다. 유판씨는 유유제약이 1962년... 현재는 황반변성, 신부전증, 아토피 치료제 등 동물 의약품 연구를 진행 중이다. 업계 관계자는 ""신약 개발...",2024-01-17 16:42:00+09:00,https://www.pinpointnews.co.kr/news/articleView.html?idxno=239139,https://www.pinpointnews.co.kr/news/articleView.html?idxno=239139
강아지아토피,"노바펫, '마이 펫 페어 2024' 참가","‘노바펫 수딩 미스트’[사진=노바펫] 노바펫은 아토피 및 면역 치료제 신약 개발 회사인... 또한 반려인들과 반려동물이 함께 즐기는 세미나, 강아지놀이터가 마련되어 있으며 미로탈출, 기다리기, 달리기 등의...",2024-01-11 15:26:00+09:00,http://www.joynews24.com/view/1675332,http://www.joynews24.com/view/1675332
강아지아토피,"노바펫, 노바펫 수딩 미스트로 '마이 펫 페어 2024' 참가","노바펫 노바펫은 아토피 및 면역 치료제 신약 개발 회사인 노바셀테크놀로지가 독자 개발한 글로벌 특허... 또한 반려인들과 반려동물이 함께 즐기는 세미나, 강아지놀이터가 마련되어 있으며 미로탈출, 기다리기...",2024-01-11 14:51:00+09:00,http://www.newspim.com/news/view/20240111000770,http://www.newspim.com/news/view/20240111000770
강아지아토피,"노바펫, 노바펫 수딩 미스트로 ‘마이 펫 페어 2024’ 참가","노바펫은 아토피 및 면역 치료제 신약 개발 회사인 노바셀테크놀로지가 독자 개발한 글로벌 특허 펩타이드... 또한 반려인들과 반려동물이 함께 즐기는 세미나, 강아지놀이터가 마련되어 있으며 미로탈출, 기다리기...",2024-01-11 09:32:00+09:00,https://www.bntnews.co.kr/article/view/bnt202401090053,https://www.bntnews.co.kr/article/view/bnt202401090053
강아지아토피,"[#스타트업-인터뷰] 의사가 창업한 그라스메디 ""반려동물 건강 챙긴다""","자유펫은 고양이·강아지 전용 치약, 칫솔 등을 비롯해 특허 성분을 함유한 연고형 보습제, 비건 소재 미스트... 알러시정질환, 아토피성질환만 60%에 달한다. 그런데 피부 알러지 치료제는 사람용만 있다. 조이티스가...",2023-12-26 17:00:00+09:00,http://www.sisajournal-e.com/news/articleView.html?idxno=306543,http://www.sisajournal-e.com/news/articleView.html?idxno=306543
강아지아토피,"""피부병 이긴 고양이 모성애""…크리스마스 기적 올까[가족의 발견(犬)]",정밀 검사 결과 하랑이의 피부는 다행히 악성이 아닌 심한 아토피성 피부염으로 확인됐다. 병원에서는... 고양이들이 모두 강아지처럼 애교가 많은 '개냥이'라 입양도 잘 갔다고 단체 관계자가 전했다. 길냥이와 동고동락...,2023-12-24 15:09:00+09:00,https://n.news.naver.com/mnews/article/421/0007251922?sid=102,https://www.news1.kr/articles/5270739
강아지아토피,어린 시절부터 반려동물 키우면 커서 '이것' 덜 느껴,"강아지나 말, 돼지 등과 같은 동물들은 수 세기 동안 사람의 여러 가지 건강 상태를 치료하거나 관리하는... 어릴 때부터 개나 고양이 2마리 이상과 함께 살아 온 아이들이 그렇지 않은 아이들에 비해 아토피성 피부염...",2023-12-16 12:02:00+09:00,https://www.hidoc.co.kr/healthstory/news/C0000847622,https://www.hidoc.co.kr/healthstory/news/C0000847622
강아지아토피,[동물이 건강한 집] 강아지가 매일 이불에 몸을 비비는 이유 바로알기,"강아지마다 취향 차이가 있긴 하지만 많은 강아지들이 목욕 후 침대나 러그, 수건에 몸을 비빕니다. 또 산책... 건강 문제(알레르기, 아토피 등) 몸에 이물도 없는데 비비는 행위가 만성적으로 이어진다면, 알레르기 혹은...",2023-12-06 09:01:00+09:00,https://n.news.naver.com/mnews/article/469/0000773891?sid=103,https://www.hankookilbo.com/News/Read/A2023120416490004181?did=NA
강아지아토피,가난과 불안에 마음 챙기는 건 사치… 다 부서져도 알아채지 못한다[당...,"집 안은 강아지 배설물과 먹다 남은 음식 쓰레기로 뒤덮였고 악취가 코를 찔렀다. 아토피가 심한 초등학교 3학년 딸은 피가 나도록 온몸을 긁어 상처투성이 상태였고, 잦은 결석과 지각으로 유급될 위기였다. 먹고사는...",2023-12-05 05:03:00+09:00,https://n.news.naver.com/mnews/article/081/0003413869?sid=102,https://www.seoul.co.kr/news/newsView.php?id=20231205005002&wlog_tag3=naver
강아지아토피,겨울철 반려동물 피부 관리의 중요성 [임용환 수의사 반∙동∙건 칼럼],다음으로 많이 나타나는 질환은 아토피이다. 강아지에게 흔히 나타나는 알레르기성 피부염으로 귀나 얼굴 등 넓은 범위나 팔꿈치처럼 접히는 부분에서 발생할 수 있다. 아토피 피부염의 원인은 다양하지만 크게 3가지로...,2023-12-01 11:22:00+09:00,http://www.healthinnews.co.kr/news/articleView.html?idxno=42777,http://www.healthinnews.co.kr/news/articleView.html?idxno=42777
강아지아토피,"[집중취재] 항공업계, '펫 휴머니제이션' 트렌드에 반려동물 마케팅 활...","어디에 우리 강아지 맡겨야 하나 걱정할 수 밖에 없는데, 김포공항 내에 반려동물을 맡길 수 있는 호텔링... 치료제, 아토피 신약 등도 개발하고 있습니다. 【 앵커멘트 】 반려동물 인구가 늘어나면서 관련 산업군도...",2023-11-30 16:32:00+09:00,http://mbnmoney.mbn.co.kr/news/view?news_no=MM1005097935,http://mbnmoney.mbn.co.kr/news/view?news_no=MM1005097935
강아지아토피,"식물성 다래 추출물, 알레르기 질환 개선 희망적인 소재로 주목","이에 ‘식물성 다래추출물’은 각종 알레르기성 비염, 두드러기, 아토피 피부염, 집먼지 진드기, 강아지 고양이 털 등 면역글로불린E에 의한 각종 알레르기 질환 환자들에게 새로운 희망의 빛으로 자리잡게 될 것으로...",2023-11-29 10:10:00+09:00,http://www.fashionbiz.co.kr/TN/?cate=2&recom=2&idx=204156,http://www.fashionbiz.co.kr/TN/?cate=2&recom=2&idx=204156
강아지아토피,"대웅제약, 반려동물 당뇨관리 시장에 '사활'","이탈리아 볼로냐 수의과대학은 최근 당뇨병에 걸린 강아지 10마리, 고양이 20마리에 프리스타일 리브레를... 대웅펫은 현재 당뇨병 치료제 외에도 반려동물용 아토피 신약을 개발하고 '베터빌' 등 국내 최대 수의사...",2023-11-24 07:31:00+09:00,https://n.news.naver.com/mnews/article/648/0000021267?sid=103,http://news.bizwatch.co.kr/article/mobile/2023/11/21/0017
강아지아토피,"[동물이 건강한 집] 강아지 피부가 촉촉해요, 발바닥 외 피부에서도 땀...","이는 강아지 아토피가 아직 다 낫지 않았다고 할 수 있는데요. 강아지 아토피란 여러 *알러젠들(식이 문제, 환경)에 의해 피부에 과민반응이 나타나는 것입니다. 유전적인 경우도 있고 외부 알러젠에 의해 *면역글로불린이...",2023-11-22 09:01:00+09:00,https://n.news.naver.com/mnews/article/469/0000771534?sid=103,https://www.hankookilbo.com/News/Read/A2023112117340005572?did=NA
강아지아토피,고양이 피부 알레르기 검사가 필요한 이유,"강아지와 비교해서 고양이는 무척 깔끔한 동물이기 때문에 피부병의 빈도가 높지는 않습니다.다만 피부병이 있다면... 알레르기, 아토피가 동반된 경우가 많은데요.우리 아이가 반복적으로 피부를 가려워하거나 붉게...",2023-11-21 11:02:00+09:00,http://www.notepet.co.kr/news/article/article_view/?idx=29382&groupCode=AB400AD939,http://www.notepet.co.kr/news/article/article_view/?idx=29382&groupCode=AB400AD939
강아지아토피,"코끼리처럼 퉁퉁 부어버린 강아지 다리, 원인은 아토피 [동물이 건강한...","강아지 아토피 원인 및 관리 방법에 대해 말씀드리겠습니다. 강아지 아토피 알아보기 아토피 피부염은 외부 자극으로부터 피부를 건강하게 보호하는 '피부 장벽'의 유전적인 결함으로 인해, 피부가 염증에 취약해져서...",2023-11-15 15:01:00+09:00,https://n.news.naver.com/mnews/article/469/0000770402?sid=103,https://www.hankookilbo.com/News/Read/A2023111314400005719?did=NA
강아지아토피,가려움증 유발하는 강아지 아토피 피부염 관리 방법은?,"이에 관해 24시 수동물병원 원수복 원장은 “강아지 아토피 피부염은 주로 눈 주변, 귀, 입, 다리, 배, 항문 등에 나타난다. 심한 가려움증 때문에 염증이 발생한 부위를 긁고, 깨물기도 한다”며 “피부에 과한 자극을 가하면...",2023-11-13 17:16:00+09:00,https://mdtoday.co.kr/news/view/1065600231293929,https://mdtoday.co.kr/news/view/1065600231293929
강아지아토피,"[카드뉴스] 강아지 아토피 피부, 고민이 깊어질 땐?",,2023-11-06 05:56:00+09:00,https://www.kpanews.co.kr/article/show.asp?idx=246249&category=B,https://www.kpanews.co.kr/article/show.asp?idx=246249&category=B
강아지아토피,"[반려동물 건강이야기] 흔하디흔한 외이염치료, 원인 먼저 알아야 해요...","특히 몰티즈, 시츄, 닥스훈트, 코커스패니얼, 페키니즈 등과 같이 귓바퀴가 커서 이도를 덮고 있는 강아지들... 우선 병력상 알레르기나 아토피 소인이 있는지, 피부 발가락, 눈 주변 등 다른 부위에 염증이 동반됐는지...",2023-11-03 15:38:00+09:00,http://www.k-health.com/news/articleView.html?idxno=68010,http://www.k-health.com/news/articleView.html?idxno=68010
강아지아토피,"""日 반려동물 의약품 수요 증가…민관 협력해야 시장 성장""","특히 가족으로 자리 잡은 강아지, 고양이의 질병 치료와 건강 관리를 위한 항균제와 구충제는 물론 아토피 치료제와 심장·신장 치료제 시장도 확장세를 보이고 있다. 노리오 쿠마가이 부국장은 ""예전에는 인체용의약품...",2023-11-01 18:59:00+09:00,https://n.news.naver.com/mnews/article/421/0007148416?sid=101,https://www.news1.kr/articles/5218085
강아지아토피,"보험업계, 유기동물 지원-팝업스토어 운영 등 반려가구 공략","구체적으로 강아지는 다빈도 질환인 슬개골 탈구, 알러지 또는 아토피(만성피부염)뿐 아니라 만성외이염, 결석, 방광염, 모낭충, 건성각결막염(안구건조증), 백내장, 녹내장, 고관절 이형성증, 대퇴골두 무혈성 괴사...",2023-10-30 18:28:00+09:00,http://www.wsobi.com/news/articleView.html?idxno=219322,http://www.wsobi.com/news/articleView.html?idxno=219322
강아지아토피,"어반포즈, 영양제 결합 덴탈껌 닥터뉴트리코어 신제품 출시",두 번째 라인업인 닥터뉴트리코어 하이포알러지 500Da는 아토피-알레르기가 있는 강아지들에게도 안심하고 급여할 수 있도록 500달톤 이하로 가수분해한 새우를 단백질원으로 사용한 게 특징이다. 식이 알레르기는...,2023-10-30 16:56:00+09:00,http://www.globalepic.co.kr/view.php?ud=202310301644578792fc972062d0_29,http://www.globalepic.co.kr/view.php?ud=202310301644578792fc972062d0_29
강아지아토피,"""신약 개발·수출만이 살 길""…대웅펫 이끄는 쌍두마차[펫피플]","오는 2026년까지 세계 최초 동물용 엑소좀(세포외 소포체의 일종) 신약을 개발해 아토피, 퇴행성 관절염... 타향살이 시절, 그에게 강아지는 가족 이상의 존재였다고. 그는 창업을 하고 치열한 삶도 경험했다. 남들이 쉽게...",2023-10-26 06:00:00+09:00,https://n.news.naver.com/mnews/article/421/0007134019?sid=101,https://www.news1.kr/articles/5209318
강아지아토피,"[유통가 레이더] 디지털 전환 속도 내는 한샘, '홈퍼니싱 서비스' 론칭 ...","아토피, 새집증후군 원인 물질과 세균, 바이러스, 곰팡이는 물론 각종 유해가스와 생활냄새까지 집중... 산책을 마친 봉사단원들은 보호소 운영에 도움을 드리고자 직접 준비한 강아지 전용 장난감과 청소용품 등을...",2023-10-23 10:21:00+09:00,http://www.greened.kr/news/articleView.html?idxno=307671,http://www.greened.kr/news/articleView.html?idxno=307671
강아지아토피,"""부르는 게 값""…동물병원 진료비 요지부동","이 밖에 아토피성 피부염, 결막염, 백내장, 골절, 혈토·혈변 치료, 발치와 스케일링을 할 때도 감세 혜택을... 키우던 강아지가 아파서 병원을 갔는데 진료비와 검사비가 7만5000원이 나왔다. 약값만 4만원이라는데 그냥...",2023-10-19 16:46:00+09:00,https://www.asiatoday.co.kr/view.php?key=20231019010010221,https://www.asiatoday.co.kr/view.php?key=20231019010010221
강아지아토피,제53호 A-벤처스로 그라스메디 선정,"최진식 대표는 ""반려동물 맞춤형 임상연구 결과를 토대로 국내를 넘어 2030년 세계 10위권 동물 제약회사로 도약하고자 한다""며 ""내년 하반기 강아지 아토피 치료제를 시작으로 다양한 반려동물 전용 의약품을 선보이며...",2023-10-11 12:14:00+09:00,http://www.aflnews.co.kr/news/articleView.html?idxno=256746,http://www.aflnews.co.kr/news/articleView.html?idxno=256746
강아지아토피,'켁켁 감기주의보 '긁긁' 각질주의보 [Weekend 반려동물],"감기에 걸린 강아지는 콧물과 눈물이 많아지고, 재채기와 기침, 식욕, 기력 저하 등 증상을 보인다. 고양이도... 또 피부 노화나 습진, 아토피 등 피부질환, 간이나 갑상선, 신장병 등 전신질환이 영향을 미칠 수 있다....",2023-10-06 04:01:00+09:00,https://n.news.naver.com/mnews/article/014/0005082083?sid=103,http://www.fnnews.com/news/202310051828101039
강아지아토피,"'냥이 집사'되려다...호흡곤란 죽을 뻔한 美여성, 왜?","음식, 약물, 동물털, 곤충 알레르기를 비롯 비염, 두드러기, 아토피 피부염 등이다. 동물털 알레르기는 특정... 고양이와 강아지 털뿐만 아니라 꽃가루, 집먼지 진드기도 면역치료 대상이며 일반적으로 치료는 3~5년 걸린다.",2023-10-05 17:11:00+09:00,https://n.news.naver.com/mnews/article/296/0000070189?sid=103,https://kormedi.com/?p=1626295
강아지아토피,'환절기 감기 조심' 우리 댕냥이 가을철 건강 관리법은 [weekend 반려동물...,"감기에 걸린 강아지는 콧물과 눈물이 많아지고, 재채기와 기침, 식욕, 기력 저하 등 증상을 보인다. 고양이도... 또 피부 노화나 습진, 아토피 등 피부질환, 간이나 갑상선, 신장병 등 전신질환이 영향을 미칠 수 있다....",2023-10-05 10:37:00+09:00,https://n.news.naver.com/mnews/article/014/0005081561?sid=103,http://www.fnnews.com/news/202310050930534331
강아지아토피,이달의 에이-벤처스에 '그라스메디' 선정,"그라스메디 최진식 대표는 ""반려동물 맞춤형 임상연구 결과를 토대로 국내를 넘어 2030년 세계 10위권 동물 제약회사로 도약하고자 한다""며, ""내년 하반기 강아지 아토피 치료제를 시작으로 다양한 반려동물 전용 의약품을...",2023-10-01 23:48:00+09:00,http://www.youngnong.co.kr/news/articleView.html?idxno=44161,http://www.youngnong.co.kr/news/articleView.html?idxno=44161
